"","Date","returns","volForecast","shortProb","shortSD","week","scaleFactor","scaledVolatility"
"154",2020-08-10,0.00757058461537952,0.014429480997756,0.0133655961115469,"Mean","2022-12-12",-0.00050871834333634,0.0139207626544196
"155",2020-08-11,-0.00311049918673945,0.0143935441874704,0.0108100902342054,"Mean","2022-12-13",-0.00050871834333634,0.013884825844134
"156",2020-08-12,0.0272187623317919,0.014350172552912,0.014479889624579,"Mean","2022-12-14",-0.00050871834333634,0.0138414542095757
"157",2020-08-13,-0.0086997817715444,0.0144514097453605,0.023433542667724,"Mean","2022-12-15",-0.00050871834333634,0.0139426914020242
"158",2020-08-14,-0.00393954547502684,0.014419977248463,0.0332343749687678,"SD","2022-12-16",0.00101743668667268,0.0154374139351357
"159",2020-08-17,0.00393954547502684,0.014376274646022,0.0344020440001244,"SD","2022-12-17",0.00101743668667268,0.0153937113326947
"160",2020-08-18,-0.00262460271617293,0.014332717774222,0.0349964183513263,"SD","2022-12-18",0.00101743668667268,0.0153501544608947
"161",2020-08-19,-0.00263161686904478,0.0142897201012459,0.0318564325762886,"SD","2022-12-19",0.00101743668667268,0.0153071567879186
"162",2020-08-20,-0.0119286283093203,0.0142481044496997,0.0263782859866383,"SD","2022-12-20",0.00101743668667268,0.0152655411363724
"163",2020-08-21,0.0110500225757564,0.0142342763948945,0.0204562596252679,"Mean","2022-12-21",-0.00050871834333634,0.0137255580515582
"164",2020-08-24,-0.00220010970218087,0.0142137340441813,0.015387398710734,"Mean","2022-12-22",-0.00050871834333634,0.0137050157008449
"165",2020-08-25,-0.0119656271679975,0.0141726535550714,0.00972521793428035,"Mean","2022-12-23",-0.00050871834333634,0.013663935211735
"166",2020-08-26,-0.00446837804045774,0.0141587499405216,0.00759237823796743,"Mean","2022-12-24",-0.00050871834333634,0.0136500315971853
"167",2020-08-27,-0.00628916073217578,0.0141219487291008,0.00727217740531495,"Mean","2022-12-25",-0.00050871834333634,0.0136132303857644
"168",2020-08-28,-0.0145261708878595,0.0140901143113393,0.0079830424084154,"Mean","2022-12-26",-0.00050871834333634,0.013581395968003
"169",2020-09-01,-0.0189249808809056,0.014096712076069,0.00772762114243818,"Mean","2022-12-27",-0.00050871834333634,0.0135879937327327
"170",2020-09-02,0.0111214497607364,0.0141331226393001,0.00693452178747744,"Mean","2022-12-28",-0.00050871834333634,0.0136244042959638
"171",2020-09-03,-0.00832952708203916,0.0141135221325315,0.00732789949946518,"Mean","2022-12-29",-0.00050871834333634,0.0136048037891952
"172",2020-09-04,0.00278426295259049,0.0140887474393158,0.00723288926174664,"Mean","2022-12-30",-0.00050871834333634,0.0135800290959795
